,age,sex,race,juv_misd_count,juv_fel_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
694,47,1,1,0,0,0,2,1,1
695,57,1,0,0,0,0,20,1,1
696,28,1,0,0,0,0,2,0,0
697,24,1,0,0,0,0,1,0,0
698,44,1,0,0,0,0,1,1,0
699,46,1,0,0,0,0,0,1,0
700,37,1,0,0,0,0,6,1,0
701,26,1,0,0,0,0,10,0,1
702,27,1,0,1,0,0,10,1,1
703,40,1,1,0,0,0,1,1,0
704,60,0,1,0,0,0,9,1,1
705,53,1,1,0,0,0,1,1,0
706,26,1,0,1,0,0,8,1,0
707,28,1,0,0,0,0,0,1,0
708,23,1,0,0,0,0,0,0,0
709,46,0,1,0,0,0,2,1,0
710,23,1,0,0,0,0,0,1,1
711,37,1,0,0,0,0,5,1,1
712,44,1,0,0,0,1,1,0,0
713,50,1,0,0,0,0,18,1,1
714,45,1,0,0,0,0,0,0,0
715,22,1,0,0,0,0,1,1,0
716,26,1,1,0,0,0,1,1,1
717,62,1,1,0,0,0,0,1,0
718,34,1,1,0,0,0,0,0,1
719,24,1,0,0,0,0,1,1,0
720,21,1,1,0,0,0,0,0,0
721,25,1,1,0,0,0,0,1,1
722,68,1,1,0,0,0,0,0,0
723,41,1,1,0,0,0,2,0,0
724,21,1,1,0,0,0,1,1,0
725,37,0,0,0,0,0,1,1,0
726,22,1,0,0,0,0,0,1,0
727,38,1,1,0,0,0,11,1,1
728,42,1,1,0,0,0,1,1,0
729,22,1,1,1,0,1,1,1,1
730,45,1,0,0,0,0,0,1,1
731,36,0,0,0,0,0,4,1,1
732,48,1,0,0,0,0,2,1,0
733,45,0,1,0,0,0,1,1,0
734,23,1,0,0,0,1,6,1,1
735,24,1,0,0,0,0,0,1,0
736,29,1,0,0,0,0,0,1,0
737,24,1,0,0,0,0,0,1,0
738,50,1,0,0,0,0,11,1,0
739,34,1,0,1,0,0,10,1,1
740,23,1,0,0,0,0,0,1,0
741,22,0,1,0,0,0,0,0,0
742,36,1,0,0,0,0,0,1,0
743,30,1,1,0,0,0,22,1,1
744,21,1,0,0,0,0,0,1,1
745,53,0,1,0,0,0,0,1,0
746,24,1,1,0,0,0,1,1,0
747,25,1,0,1,0,1,7,0,1
748,25,0,0,0,0,0,1,0,0
749,71,1,0,0,0,0,8,1,0
750,39,1,0,4,0,0,10,0,0
751,37,0,0,0,0,0,0,1,0
752,20,1,0,0,0,2,0,1,1
753,29,0,0,0,0,0,3,1,0
754,22,1,0,0,0,0,2,1,1
755,26,1,0,0,0,0,4,1,1
756,35,1,0,0,0,0,5,1,0
757,47,0,0,0,0,0,19,1,1
758,21,1,0,0,0,0,1,1,1
759,23,0,0,0,0,0,0,0,0
760,20,0,1,0,0,0,1,1,1
761,23,0,0,0,0,0,0,1,0
762,27,1,0,0,0,0,3,0,0
763,55,1,1,0,0,0,18,1,1
764,53,0,0,0,0,0,0,1,0
765,23,0,0,0,0,0,0,1,0
766,26,1,0,0,0,1,5,1,1
767,25,1,0,0,0,0,6,1,0
768,23,1,0,0,0,0,2,0,0
769,27,1,0,0,0,0,4,1,1
770,26,1,0,0,0,0,2,0,0
771,29,1,0,0,0,0,1,0,0
772,27,1,0,0,0,0,1,1,1
773,28,1,0,0,0,0,0,1,0
774,31,1,0,0,0,0,0,0,0
775,41,1,0,0,0,0,8,1,1
776,25,1,1,0,0,0,0,0,0
777,47,1,1,0,0,0,0,0,0
778,37,1,0,0,0,0,4,1,0
779,35,0,0,0,0,0,4,1,0
780,24,1,1,0,0,0,1,0,1
781,21,1,1,2,0,1,2,1,1
782,22,1,1,0,0,0,0,1,1
783,57,1,0,0,0,0,11,1,0
784,48,1,1,0,0,0,0,1,0
785,36,1,0,0,0,0,0,1,0
786,37,0,0,0,0,0,3,1,0
787,31,1,1,0,0,0,0,0,0
788,22,1,0,1,0,0,1,1,1
789,31,1,1,0,0,0,2,0,0
790,24,1,0,0,0,0,0,1,1
791,32,1,0,0,0,1,22,1,1
792,23,0,0,0,0,0,0,0,0
793,63,1,0,0,0,0,0,0,0
794,30,1,0,0,0,0,0,1,0
795,26,1,1,0,0,0,2,1,1
796,48,1,1,0,0,0,2,0,0
797,20,1,1,0,0,2,0,1,0
798,24,0,0,0,0,0,1,0,1
799,36,0,0,0,0,0,1,0,0
800,83,1,0,0,0,0,0,0,0
801,28,1,1,0,0,0,2,1,0
802,36,1,0,0,0,0,3,1,1
803,33,0,0,0,0,0,0,0,0
804,39,1,0,0,0,0,0,1,0
805,29,1,0,0,0,0,3,0,0
806,30,1,0,0,0,0,17,1,1
807,19,0,1,1,1,0,1,0,1
808,24,1,0,0,0,0,1,1,1
809,36,1,0,0,0,0,11,1,0
810,29,0,1,0,0,0,1,1,0
811,35,1,0,0,0,0,7,1,0
812,24,1,0,0,0,1,0,1,0
813,26,1,1,0,0,0,0,0,0
814,26,1,1,0,0,0,8,1,0
815,52,1,0,0,0,0,7,0,0
816,28,1,0,0,0,0,14,1,1
817,32,1,0,0,0,0,0,0,0
818,32,0,1,0,0,0,1,0,1
819,33,1,0,0,0,0,5,0,1
820,29,1,0,1,0,0,16,1,0
821,34,1,1,0,0,0,1,0,1
822,37,0,0,0,0,0,0,0,1
823,43,1,1,0,0,0,0,0,0
824,47,1,1,0,0,0,2,1,0
825,25,1,0,0,0,0,3,0,1
826,23,0,0,0,0,0,1,1,0
827,39,1,1,0,0,0,2,0,0
828,35,1,0,0,0,0,13,1,1
829,33,1,0,0,0,0,0,1,0
830,21,1,0,0,0,0,0,1,1
831,43,1,0,0,1,0,20,1,0
832,25,1,0,1,0,1,3,1,1
833,48,1,0,0,1,0,25,1,1
834,22,1,0,0,0,1,1,0,1
835,52,1,0,0,1,0,9,0,1
836,26,1,1,0,0,0,5,1,1
837,67,1,0,0,0,0,4,0,1
838,34,1,0,0,0,0,4,0,0
839,56,1,1,0,0,0,4,0,0
840,28,1,0,0,0,0,1,1,1
841,29,1,0,0,0,0,2,0,0
842,24,0,0,0,0,0,0,0,1
843,37,1,0,0,0,0,6,1,1
844,43,1,0,0,0,0,3,1,0
845,51,1,1,0,0,0,0,1,0
846,20,1,0,0,0,1,1,0,1
847,26,1,1,0,0,0,4,0,1
848,39,0,1,0,0,0,1,0,1
849,21,1,0,0,0,1,1,1,0
850,21,1,0,1,0,1,1,1,1
851,24,1,1,2,0,0,3,1,1
852,26,1,0,1,0,0,4,0,1
853,48,1,1,0,0,0,1,1,0
854,24,1,0,1,0,0,5,1,1
855,26,1,1,0,0,0,0,1,0
856,46,1,1,0,0,0,0,1,0
857,30,0,0,0,0,0,1,0,0
858,24,1,0,1,0,1,7,0,0
859,21,0,1,0,0,0,0,0,0
860,24,1,0,0,0,0,1,1,1
861,30,1,0,0,0,0,1,1,0
862,36,1,0,0,0,0,9,0,0
863,30,1,0,0,0,0,5,1,1
864,22,0,1,0,0,0,1,1,0
865,25,1,0,0,0,0,0,1,1
866,31,1,0,3,0,0,25,0,1
867,24,1,0,0,0,0,0,1,0
868,39,1,0,0,0,0,13,1,1
869,46,1,0,0,0,0,0,1,0
870,48,1,0,0,0,0,5,0,1
871,30,0,0,0,0,0,4,1,0
872,40,1,1,0,0,0,0,1,0
873,52,0,0,0,0,0,0,1,0
874,23,1,0,0,1,1,3,1,0
875,26,0,0,0,0,0,1,0,0
876,22,1,1,1,0,0,1,1,1
877,42,1,1,0,0,0,3,1,0
878,23,1,0,3,0,1,6,1,1
879,33,1,0,0,0,0,4,1,1
880,28,1,0,0,0,0,1,1,0
881,37,0,1,0,0,0,4,0,0
882,50,1,1,0,0,0,1,1,0
883,38,1,0,0,0,1,25,0,1
884,32,1,0,0,0,0,1,1,0
885,24,1,0,0,0,0,3,1,1
886,51,1,0,0,0,0,3,1,0
887,19,1,1,0,0,0,1,0,1
888,32,1,0,0,0,0,4,1,0
889,31,0,1,0,0,0,1,1,1
890,29,0,0,0,0,0,1,1,0
891,43,1,0,0,0,0,0,0,0
892,26,1,0,0,0,0,9,1,1
893,27,1,1,0,0,0,0,1,1
894,52,1,1,0,0,0,1,1,1
895,27,1,0,0,0,0,1,0,0
896,57,0,0,0,0,0,1,0,0
897,28,1,0,0,0,0,3,0,1
898,32,1,0,0,0,0,3,1,1
899,27,1,0,0,0,0,5,0,1
900,45,1,0,0,0,0,0,0,1
901,42,0,1,0,0,0,0,0,0
902,33,1,0,0,0,0,0,1,1
903,26,1,1,0,0,0,4,0,0
904,28,0,1,0,0,1,3,0,0
905,53,0,1,0,0,0,0,0,0
906,24,1,1,0,0,0,0,1,0
907,28,1,0,0,0,0,1,1,0
908,28,1,0,0,0,0,1,1,0
909,39,1,0,0,0,1,6,0,1
910,22,1,0,0,0,0,1,1,1
911,46,1,0,0,0,0,2,1,1
912,25,1,0,0,0,0,0,0,0
913,52,1,1,0,0,0,1,1,0
914,28,1,0,0,0,0,4,0,1
915,57,0,1,0,0,0,1,1,1
916,49,1,0,0,0,0,3,1,1
917,21,1,0,0,0,0,2,1,1
918,32,1,0,0,0,0,19,1,1
919,63,1,0,0,0,0,3,0,0
920,29,1,1,0,0,0,2,1,0
921,46,1,0,0,0,0,0,0,0
922,23,1,0,0,0,0,5,1,1
923,28,1,0,0,0,0,10,0,1
924,27,1,0,0,0,0,1,1,0
925,69,0,0,0,0,0,0,0,0
926,47,1,0,0,0,0,0,0,0
927,45,1,0,0,0,0,1,1,0
928,33,0,1,0,0,0,1,0,0
929,27,0,0,0,0,0,0,0,1
930,47,1,1,0,0,0,4,1,1
931,32,1,0,0,0,0,14,1,1
932,24,1,0,0,0,0,2,1,0
933,26,1,0,0,0,0,5,1,1
934,47,1,0,0,0,0,0,0,0
935,25,1,1,0,0,0,1,1,0
936,21,1,0,0,0,0,1,1,0
937,25,1,0,0,0,0,2,0,1
938,22,1,0,1,1,0,6,1,1
939,26,0,1,0,0,0,0,1,0
940,20,1,1,0,0,0,0,1,0
941,30,1,0,0,0,0,1,0,1
942,45,1,0,0,0,0,0,1,1
943,33,1,0,0,0,0,7,1,1
944,35,1,1,0,0,0,2,1,0
945,41,1,1,0,0,0,5,1,0
946,23,1,1,0,0,0,0,0,0
947,21,0,1,1,0,0,0,0,1
948,54,1,0,0,0,0,0,1,0
949,27,1,0,0,0,0,10,1,1
950,22,1,1,0,0,0,0,0,0
951,21,0,0,0,0,0,0,0,1
952,23,1,0,0,0,0,2,1,1
953,30,1,0,0,0,0,1,0,0
954,36,1,0,0,0,0,5,0,1
955,24,0,0,0,0,0,2,1,1
956,29,1,0,0,0,1,10,1,1
957,54,1,0,0,0,0,4,0,1
958,22,1,1,0,0,0,2,0,1
959,38,1,1,0,0,0,2,1,0
960,26,1,0,0,0,0,0,0,1
961,20,0,0,0,0,0,0,1,0
962,56,1,0,0,0,0,0,0,0
963,52,1,0,0,0,0,6,0,1
964,29,1,0,0,0,0,0,1,0
965,23,0,0,0,0,0,6,0,0
966,35,1,0,0,0,0,1,0,0
967,32,1,1,0,0,0,8,1,1
968,21,1,0,0,0,0,1,0,1
969,25,1,0,0,0,0,0,1,0
970,32,1,0,1,0,0,5,0,1
971,30,1,0,0,0,0,4,0,1
972,30,0,0,0,0,0,3,1,0
973,23,1,0,0,0,0,2,1,1
974,32,1,1,0,1,0,8,1,0
975,52,1,1,0,0,0,1,1,0
976,29,1,0,0,0,0,6,1,1
977,42,1,1,0,0,0,0,0,0
978,21,1,0,0,0,1,0,1,1
979,36,0,1,0,0,0,4,1,1
980,22,0,0,0,0,0,0,0,0
981,45,1,0,0,0,0,2,1,0
982,29,1,0,0,0,0,0,0,0
983,54,1,0,0,0,0,2,0,0
984,30,1,0,0,0,0,6,1,1
985,51,1,0,0,0,0,17,0,0
986,45,1,0,0,0,0,20,1,1
987,27,1,0,0,0,0,3,1,1
988,24,1,0,0,0,0,1,1,1
989,24,1,1,0,0,0,2,1,0
990,23,1,0,0,0,0,2,0,0
991,42,0,0,0,0,0,2,0,0
992,36,1,0,0,0,0,5,1,0
993,38,0,0,1,0,0,8,0,1
994,69,1,0,0,0,0,0,0,0
995,21,1,0,0,0,1,1,1,1
996,59,1,0,0,0,0,1,0,0
997,39,1,0,0,0,0,1,1,0
998,29,1,0,0,0,0,2,1,0
999,22,1,0,0,0,0,1,0,1
1000,28,1,0,0,0,0,1,1,0
1001,44,1,1,0,0,0,6,1,0
1002,25,1,0,0,0,0,2,1,0
1003,31,1,0,0,0,0,0,1,0
1004,35,1,0,1,0,0,17,0,1
1005,27,1,0,0,0,0,11,0,1
1006,33,1,0,0,0,0,1,1,0
1007,28,1,0,0,0,0,6,1,1
1008,20,1,0,0,1,1,1,1,1
1009,60,1,1,0,0,0,1,1,0
1010,53,1,0,0,0,0,0,0,0
1011,51,1,0,0,0,0,0,1,1
1012,25,1,0,0,0,0,1,1,0
1013,27,1,0,1,2,0,5,1,1
1014,54,0,0,0,0,0,0,1,0
1015,26,0,0,0,0,1,3,0,0
1016,24,1,1,2,1,0,3,0,0
1017,55,1,0,0,0,0,1,1,1
1018,26,1,0,0,0,0,0,1,0
1019,75,0,0,0,0,0,5,1,0
1020,36,1,0,0,0,0,16,1,1
1021,56,1,0,0,0,0,8,1,0
1022,34,1,0,0,0,0,0,1,1
1023,25,0,0,0,0,0,5,0,1
1024,46,1,1,0,0,0,0,1,0
1025,27,1,0,0,0,0,1,1,0
1026,24,1,0,0,0,0,1,0,0
1027,28,1,0,0,0,0,3,0,1
1028,42,1,0,0,1,1,13,0,1
1029,59,1,0,0,0,0,2,0,0
1030,39,1,1,0,0,0,1,1,0
1031,46,1,1,0,0,0,5,0,0
1032,25,1,0,0,0,0,1,1,0
1033,55,1,1,0,0,0,2,1,0
1034,35,1,0,0,0,0,1,0,1
1035,43,1,0,0,0,0,0,0,1
1036,53,0,1,0,0,0,0,0,0
1037,21,0,0,0,0,0,0,0,0
1038,55,1,0,0,0,0,17,1,1
1039,27,1,0,0,0,0,1,1,1
1040,40,1,0,0,0,0,0,1,0
1041,37,0,1,0,0,0,0,0,0
1042,32,1,1,0,0,0,2,0,1
1043,32,1,0,0,0,0,2,0,0
1044,36,1,0,0,0,0,4,0,1
1045,22,1,0,0,0,0,0,0,0
1046,31,0,0,0,0,0,0,1,0
1047,26,0,0,0,0,0,4,1,1
1048,50,0,1,0,0,0,30,0,1
1049,47,1,0,0,0,0,4,1,0
1050,36,1,0,0,0,0,2,1,0
1051,38,0,1,0,0,0,0,1,0
1052,35,1,0,0,0,0,0,1,0
1053,53,1,1,0,0,0,0,1,0
1054,53,1,0,0,0,0,2,1,0
1055,57,1,0,0,0,0,19,1,0
1056,22,1,0,0,0,0,5,1,1
1057,21,1,0,0,0,0,0,1,1
1058,26,1,0,0,0,0,0,1,1
1059,24,0,0,0,0,0,1,1,0
1060,27,1,0,0,0,0,2,1,0
1061,49,0,1,0,0,0,4,1,0
1062,47,1,1,0,0,0,1,1,1
1063,30,1,0,0,0,0,8,1,1
1064,44,1,1,0,0,0,3,1,0
1065,34,1,0,0,0,0,1,1,0
1066,45,1,0,0,0,0,10,1,1
1067,38,1,0,0,0,0,0,1,0
1068,50,1,1,0,0,0,2,0,0
1069,29,1,1,0,0,0,1,0,0
1070,26,1,1,0,0,0,0,1,0
1071,44,1,0,0,0,0,2,0,0
1072,22,0,0,0,0,0,1,1,1
1073,47,1,0,0,0,0,0,0,0
1074,49,1,1,0,0,0,0,1,0
1075,49,1,0,0,0,0,1,1,1
1076,59,1,1,0,0,0,2,1,0
1077,32,1,1,0,0,0,6,0,0
1078,24,1,0,0,0,2,1,0,1
1079,40,1,0,0,0,0,0,0,0
1080,32,1,0,0,0,0,0,1,0
1081,54,0,0,0,0,0,0,0,0
1082,27,1,0,0,0,1,9,1,1
1083,40,0,0,0,0,0,1,0,0
1084,25,1,1,0,0,0,2,0,0
1085,34,1,0,0,0,0,1,0,0
1086,62,0,1,0,0,0,2,1,1
1087,20,1,1,0,0,0,0,0,1
1088,37,1,0,0,2,0,18,0,0
1089,30,0,1,0,0,0,5,1,1
1090,23,1,0,0,0,0,1,1,1
1091,20,0,0,0,0,0,0,1,0
1092,29,1,1,0,0,0,7,0,1
1093,24,1,0,0,0,0,1,1,0
1094,54,0,1,0,0,0,1,0,0
1095,66,1,0,0,0,0,3,1,0
1096,50,1,1,0,0,0,8,1,0
1097,50,1,0,0,0,0,7,1,0
1098,40,1,1,0,0,0,3,1,0
1099,30,0,0,0,0,0,4,0,1
1100,24,0,1,0,0,0,2,1,0
1101,24,1,0,0,0,0,0,1,1
1102,23,0,0,0,0,0,3,1,1
1103,24,1,0,0,0,0,4,0,1
1104,54,1,1,0,0,0,3,0,1
1105,25,1,1,0,0,2,4,0,0
1106,46,1,1,0,0,0,1,0,0
1107,35,0,0,0,0,0,10,1,0
1108,25,1,0,0,0,0,1,1,0
1109,22,0,1,0,0,0,0,0,0
1110,32,0,1,0,0,0,1,1,0
1111,25,1,0,0,0,0,0,0,1
1112,22,1,0,0,0,0,3,1,1
1113,33,1,0,0,0,0,16,1,1
1114,49,0,1,0,0,0,0,0,1
1115,30,1,0,0,0,0,10,1,0
1116,33,1,0,0,0,0,4,0,1
1117,24,1,0,0,0,0,0,1,0
1118,33,1,0,0,0,1,12,0,1
1119,37,1,1,0,0,0,0,0,0
1120,40,0,1,0,0,0,0,0,0
1121,27,1,1,0,0,0,1,1,0
1122,43,1,0,0,0,0,9,1,1
1123,26,1,1,0,0,0,11,1,0
1124,35,1,0,0,0,0,5,1,1
1125,25,1,0,1,0,0,11,1,1
1126,61,1,0,0,0,0,1,1,1
1127,53,1,1,0,0,0,1,1,1
1128,27,0,0,0,0,0,0,1,0
1129,52,0,0,0,0,0,1,1,0
1130,26,1,1,0,0,0,7,0,1
1131,39,1,0,0,0,0,1,0,1
1132,47,1,0,0,0,0,5,1,0
1133,50,1,1,0,0,0,1,1,0
1134,52,0,1,0,0,0,6,0,0
1135,41,0,1,0,0,0,0,0,0
1136,37,1,1,0,0,0,0,0,0
1137,24,0,0,0,0,0,0,1,0
1138,34,0,0,0,0,0,14,1,0
1139,24,1,0,0,0,0,5,1,1
1140,20,1,0,0,0,0,0,0,1
1141,25,1,1,0,0,0,1,0,1
1142,31,1,1,0,0,0,3,0,0
1143,62,0,1,0,0,0,0,0,0
1144,23,1,1,0,0,0,0,1,1
1145,60,0,1,0,0,0,0,1,0
1146,35,1,1,0,0,0,0,0,0
1147,24,0,0,0,0,0,0,1,0
1148,56,0,1,0,0,0,1,1,1
1149,30,1,1,0,0,0,0,0,0
1150,41,1,1,0,0,0,17,0,1
1151,35,1,1,0,0,0,4,1,1
1152,28,0,1,0,0,0,0,0,0
1153,23,1,0,1,0,0,1,0,0
1154,56,1,0,0,0,0,0,1,0
1155,23,1,0,0,0,0,2,1,1
1156,20,1,0,0,0,0,0,1,1
1157,37,1,0,1,0,0,4,1,0
1158,23,1,1,1,0,0,1,0,0
1159,21,1,0,0,0,0,0,1,1
1160,21,0,0,2,1,2,3,1,0
1161,35,0,0,0,0,0,2,1,0
1162,33,1,1,0,0,0,3,0,0
1163,21,1,0,0,0,0,0,1,0
1164,41,1,0,1,2,0,9,0,0
1165,24,1,0,0,0,0,0,1,0
1166,20,1,0,0,0,0,2,1,1
1167,28,1,0,0,0,0,9,1,1
1168,25,1,0,0,0,0,7,1,0
1169,49,1,0,0,0,0,3,1,0
1170,22,0,0,0,0,0,0,1,0
1171,21,1,0,0,0,0,0,1,1
1172,27,0,0,0,0,0,3,1,1
1173,32,1,0,0,0,0,4,1,1
1174,50,1,0,0,0,0,4,0,0
1175,23,0,0,0,0,0,0,0,0
1176,34,1,1,0,0,0,0,0,0
1177,35,1,0,0,0,0,1,0,0
1178,25,1,0,0,0,1,4,1,1
1179,33,0,1,0,0,0,2,1,1
1180,25,1,0,0,0,0,1,0,1
1181,30,1,0,0,0,0,0,0,0
1182,42,1,0,0,0,0,0,0,0
1183,29,0,1,0,0,0,11,1,1
1184,32,0,0,0,0,0,6,1,1
1185,24,1,0,0,0,0,5,1,0
1186,52,1,0,0,0,0,3,1,0
1187,26,0,1,0,0,0,3,0,0
1188,31,1,1,0,0,0,2,1,1
1189,38,1,0,0,0,0,0,1,0
1190,47,1,1,0,0,0,2,0,0
1191,25,1,0,0,0,0,5,1,0
1192,30,0,1,0,0,0,0,1,0
1193,20,1,0,0,0,0,0,0,1
1194,29,0,0,0,0,0,2,1,0
1195,24,1,0,0,0,0,0,1,0
1196,31,1,1,0,0,0,0,1,0
1197,54,0,1,0,0,0,12,1,0
1198,37,0,1,0,0,0,1,0,0
1199,43,1,0,0,0,0,0,0,1
1200,49,1,1,0,0,0,8,1,1
1201,33,0,0,0,0,0,1,1,0
1202,20,1,0,0,0,0,1,1,0
1203,42,1,0,0,0,0,0,0,0
1204,44,1,1,0,0,0,0,1,1
1205,28,1,0,0,0,0,5,1,1
1206,32,1,0,0,0,0,4,1,1
1207,28,1,0,0,0,0,7,1,1
1208,38,1,1,0,0,0,0,1,0
1209,38,1,0,0,0,0,3,1,0
1210,21,1,1,0,0,0,1,1,0
1211,34,0,0,0,0,0,0,0,0
1212,21,1,1,0,0,0,1,1,1
1213,36,1,0,0,0,0,1,1,1
1214,29,1,0,0,0,0,0,0,1
1215,34,1,0,0,0,1,3,1,1
1216,38,1,0,0,0,0,1,0,0
1217,36,1,1,0,0,0,0,1,0
1218,32,1,0,0,0,0,0,0,0
1219,23,1,0,0,0,0,0,0,0
1220,47,1,1,0,0,0,0,0,0
1221,20,1,0,0,0,0,0,1,0
1222,25,0,0,0,0,0,2,1,1
1223,35,1,0,0,0,0,0,0,0
1224,30,0,1,0,0,0,1,1,0
1225,28,0,1,0,0,0,1,0,0
1226,30,1,1,0,0,0,2,0,1
1227,45,0,1,0,0,0,3,0,0
1228,24,1,0,0,0,0,2,0,1
1229,22,1,0,0,0,0,0,1,0
1230,20,1,0,8,0,1,8,1,1
1231,42,0,0,0,0,0,0,0,1
1232,24,1,0,1,1,0,8,1,1
1233,40,1,0,0,0,0,0,0,0
1234,27,1,0,0,0,0,1,1,0
1235,60,1,0,0,0,0,12,1,0
1236,33,1,0,0,0,0,6,0,0
1237,34,1,0,0,0,0,2,0,1
1238,24,1,1,0,0,0,4,0,0
1239,27,1,0,0,0,0,0,0,1
1240,29,1,0,1,1,1,4,1,1
1241,21,1,1,0,1,1,1,1,1
1242,32,1,0,0,0,0,0,0,0
1243,30,1,1,0,0,0,10,1,1
1244,42,0,1,0,0,0,0,1,1
1245,32,1,0,0,0,0,1,1,0
1246,27,1,0,0,0,0,0,1,0
1247,30,1,1,0,0,0,3,0,0
1248,22,1,0,0,0,0,1,1,1
1249,20,1,1,0,0,0,0,0,1
1250,57,1,1,0,0,0,0,0,0
1251,51,1,1,0,0,0,3,1,1
1252,21,1,0,0,0,0,0,1,0
1253,22,1,0,0,0,0,0,1,0
1254,35,1,0,0,0,0,4,1,1
1255,54,0,1,0,0,0,1,1,0
1256,58,1,1,0,0,0,2,1,0
1257,32,0,1,0,0,0,0,1,1
1258,39,0,0,0,0,0,22,1,1
1259,30,1,1,0,0,0,9,0,1
1260,20,1,0,0,0,0,0,1,1
1261,40,1,0,0,0,0,0,0,0
1262,45,0,1,0,0,0,5,0,0
1263,31,1,0,0,0,0,4,1,1
1264,23,1,0,0,0,0,4,1,0
1265,26,1,0,0,0,0,0,0,1
1266,53,0,1,0,0,0,1,0,0
1267,44,1,1,0,0,0,0,0,0
1268,44,0,1,0,0,0,1,0,0
1269,21,1,1,0,0,0,0,1,1
1270,28,1,0,0,0,0,0,0,0
1271,28,1,1,0,0,0,2,0,0
1272,24,1,0,0,0,0,0,1,1
1273,28,1,0,0,0,0,0,1,0
1274,53,1,1,0,0,0,4,1,0
1275,47,1,0,0,0,0,1,1,0
1276,20,1,0,0,0,0,1,1,0
1277,21,1,0,0,0,0,0,0,0
1278,30,1,0,0,0,0,1,1,1
1279,37,1,1,0,0,0,1,0,1
1280,60,1,0,0,0,0,1,1,0
1281,26,1,0,0,0,0,1,0,1
1282,30,1,1,0,0,0,0,0,0
1283,26,1,1,0,0,0,2,1,1
1284,26,0,0,0,0,0,5,1,1
1285,21,1,0,0,0,0,0,1,0
1286,39,0,0,0,0,0,1,1,0
1287,30,1,0,0,0,0,0,1,0
1288,44,1,0,0,0,0,2,1,0
1289,45,1,1,0,0,0,0,0,0
1290,30,1,0,0,0,0,1,1,0
1291,38,1,0,0,0,0,2,1,0
1292,23,1,1,0,0,0,6,1,1
1293,37,1,0,0,0,0,1,1,0
1294,46,1,0,0,0,0,0,0,0
1295,42,1,0,0,0,0,0,1,0
1296,20,0,0,0,0,0,0,1,1
1297,65,1,1,0,0,0,2,0,0
1298,54,1,1,0,0,0,4,0,0
1299,47,1,0,0,0,0,7,1,1
1300,39,1,0,0,0,0,5,1,1
1301,26,1,1,0,0,0,0,1,1
1302,29,1,1,0,0,0,7,0,1
1303,51,1,1,0,0,0,7,1,1
1304,44,1,0,0,0,0,0,0,0
1305,49,1,1,0,0,0,12,0,0
1306,22,1,0,0,0,0,0,1,1
1307,32,1,0,0,0,0,4,0,1
1308,27,1,0,0,0,0,0,0,0
1309,30,1,1,0,0,0,0,0,0
1310,22,1,0,3,0,1,6,1,1
1311,20,1,0,0,2,0,2,1,1
1312,28,1,0,0,0,0,11,0,0
1313,45,1,0,0,0,0,0,0,0
1314,51,0,1,0,0,0,5,1,0
1315,27,1,0,0,0,0,4,1,1
1316,32,1,0,0,0,0,0,1,1
1317,43,1,0,0,0,0,2,1,0
1318,63,0,0,0,0,0,1,1,0
1319,37,1,1,0,0,0,2,1,0
1320,26,1,0,0,0,0,0,1,1
1321,32,1,0,2,1,0,17,1,1
1322,26,1,0,0,0,0,0,0,0
1323,32,1,0,0,0,0,4,1,0
1324,39,1,0,0,0,0,3,1,0
1325,58,0,0,0,0,0,4,1,0
1326,33,1,0,0,0,0,0,0,0
1327,22,0,1,0,0,1,1,0,0
1328,26,1,0,0,0,0,6,0,1
1329,21,1,0,0,2,1,2,1,1
1330,29,0,0,0,0,0,1,1,1
1331,31,1,1,0,0,0,0,1,1
1332,43,1,1,0,0,0,2,1,0
1333,23,1,0,0,0,0,0,0,0
1334,25,1,1,0,0,0,0,1,0
1335,22,1,0,0,0,0,6,1,0
1336,30,1,0,0,0,0,6,1,0
1337,25,1,0,3,0,1,15,1,1
1338,20,1,0,0,0,1,0,1,1
1339,39,1,0,0,0,0,0,1,0
1340,31,1,0,0,0,0,3,1,1
1341,33,1,0,0,0,0,1,1,1
1342,59,1,0,0,0,0,1,1,0
1343,21,1,0,0,0,2,1,1,0
1344,53,1,0,0,0,0,8,1,1
1345,34,1,1,0,0,0,2,0,0
1346,36,1,1,0,0,0,6,1,0
1347,23,1,0,0,0,0,0,1,0
1348,32,1,0,0,0,0,2,0,0
1349,32,1,0,0,0,0,11,0,1
1350,66,0,1,0,0,0,1,0,0
1351,66,1,0,0,0,0,0,0,0
1352,24,0,1,0,0,0,0,0,0
1353,30,1,0,0,0,0,7,1,1
1354,28,1,0,0,0,0,1,0,0
1355,43,1,1,0,0,0,4,1,1
1356,35,1,0,0,0,0,3,0,0
1357,19,1,0,0,3,0,2,1,1
1358,33,1,1,0,0,0,0,1,1
1359,22,1,0,0,0,0,1,0,1
1360,29,1,0,0,0,0,0,1,0
1361,23,0,0,0,0,0,0,0,0
1362,62,1,0,0,0,0,15,1,0
1363,33,0,1,0,0,0,0,0,0
1364,35,1,0,0,0,0,1,0,0
1365,53,1,1,0,0,0,0,1,0
1366,59,1,1,0,0,0,17,1,1
1367,48,0,1,0,0,0,0,0,0
1368,33,0,0,0,0,0,1,1,0
1369,44,1,1,0,0,0,0,0,0
1370,31,1,1,0,0,0,10,1,1
1371,28,1,0,0,0,1,2,1,1
