,sex,LSAT,UGPA,ZFYA,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
243,1.0,0.22539416624185749,-0.5470890258860769,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,0.0,-1.0598269445963997,-1.2714257661900805,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,1.0,0.22539416624185749,-0.5470890258860769,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,1.0,-1.5188344841814914,1.6259211950259351,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,0.0,-0.5090178970942896,-1.5128713462914154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,1.0,-1.0598269445963997,-0.5470890258860769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
249,0.0,-0.6926209129283262,-0.7885346059874118,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250,1.0,-0.3254148812602527,-1.2714257661900805,-1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,1.0,-0.7844224208453445,-1.0299801860887468,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
252,1.0,-0.141811865426216,-1.5128713462914154,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,0.0,0.04179115040782076,0.4186932945192616,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
255,1.0,-0.6926209129283262,-0.0641978656834071,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,1.0,0.04179115040782076,-0.7885346059874118,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,0.0,-2.0696435316836017,-1.0299801860887468,-0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
258,0.0,0.22539416624185749,-1.5128713462914154,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,0.0,-0.5090178970942896,-1.2714257661900805,-0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,0.0,-0.3254148812602527,-0.7885346059874118,1.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,0.0,-1.3352314683474547,-1.0299801860887468,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,1.0,0.7762032137439676,-0.5470890258860769,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,0.0,-0.3254148812602527,-0.0641978656834071,-1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,0.0,-0.5090178970942896,-0.7885346059874118,-2.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,0.0,0.9598062295780043,-1.5128713462914154,1.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270,0.0,-1.151628452513418,-0.305643445784742,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,0.0,0.7762032137439676,-1.7543169263927503,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272,0.0,-0.9680254366793812,0.6601388746205966,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,1.0,-0.3254148812602527,1.1430300348232665,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
274,0.0,-1.0598269445963997,0.17724771441792675,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275,0.0,0.4089971820758942,-0.305643445784742,1.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,0.0,0.4089971820758942,-0.7885346059874118,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,1.0,0.5926001979099309,-1.5128713462914154,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,0.0,0.5926001979099309,1.3844756149246003,1.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279,0.0,-0.6926209129283262,-0.0641978656834071,-0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280,0.0,-0.8762239287623629,0.17724771441792675,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,0.0,0.4089971820758942,0.17724771441792675,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,1.0,0.4089971820758942,-1.2714257661900805,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283,0.0,-0.6926209129283262,0.17724771441792675,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,0.0,0.22539416624185749,1.1430300348232665,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
285,1.0,0.5926001979099309,0.9015844547219315,-0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
286,0.0,0.22539416624185749,0.4186932945192616,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,0.0,-0.6926209129283262,-0.5470890258860769,-0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289,0.0,0.5926001979099309,-0.0641978656834071,1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,0.0,0.9598062295780043,0.17724771441792675,1.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
291,0.0,-1.4270329762644731,-1.0299801860887468,-1.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
292,1.0,-0.6926209129283262,0.6601388746205966,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293,0.0,0.5926001979099309,0.4186932945192616,-1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,0.0,-0.141811865426216,-0.305643445784742,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296,1.0,-2.16144503960062,-1.0299801860887468,-2.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.4089971820758942,0.9015844547219315,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299,1.0,0.7762032137439676,1.1430300348232665,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,1.0,-0.141811865426216,1.6259211950259351,-0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,0.0,1.327012261246078,-0.0641978656834071,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302,1.0,0.9598062295780043,0.6601388746205966,-1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,0.0,1.6942182929141514,0.17724771441792675,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,0.0,0.5926001979099309,-2.4786536666967542,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
308,1.0,0.7762032137439676,1.3844756149246003,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310,1.0,0.7762032137439676,0.4186932945192616,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,0.0,-0.8762239287623629,-1.0299801860887468,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312,0.0,0.04179115040782076,0.4186932945192616,-1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
313,1.0,0.5926001979099309,0.6601388746205966,-0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
314,1.0,-0.141811865426216,1.1430300348232665,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
315,1.0,0.9598062295780043,0.6601388746205966,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,0.0,-0.23361337334323432,-0.7885346059874118,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
317,1.0,0.04179115040782076,1.6259211950259351,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318,1.0,2.061424324582225,-2.2372080865954205,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
319,1.0,0.04179115040782076,-0.305643445784742,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
320,1.0,-0.3254148812602527,1.6259211950259351,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,0.0,-0.6008194050113078,-0.0641978656834071,0.14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1.0,1.877821308748188,1.6259211950259351,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
324,1.0,0.7762032137439676,-1.0299801860887468,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325,1.0,0.5926001979099309,0.6601388746205966,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326,0.0,1.327012261246078,0.4186932945192616,-0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327,0.0,0.22539416624185749,-0.5470890258860769,-0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328,0.0,0.4089971820758942,0.9015844547219315,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330,1.0,-1.6106359920985098,0.4186932945192616,-2.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,0.0,1.6942182929141514,-1.7543169263927503,-0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
332,0.0,0.9598062295780043,-0.5470890258860769,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
333,0.0,-0.5090178970942896,-1.0299801860887468,-0.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
334,0.0,-0.5090178970942896,1.1430300348232665,-0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,0.0,0.22539416624185749,0.17724771441792675,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,1.0,-0.6926209129283262,1.6259211950259351,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338,0.0,0.22539416624185749,0.17724771441792675,-0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,0.0,-0.5090178970942896,1.6259211950259351,-0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,0.0,0.04179115040782076,1.1430300348232665,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341,0.0,0.5926001979099309,-1.0299801860887468,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,1.5106152770801147,-0.0641978656834071,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,0.0,0.7762032137439676,-0.0641978656834071,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,0.0,-0.141811865426216,1.1430300348232665,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,0.0,1.5106152770801147,0.6601388746205966,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347,0.0,0.22539416624185749,0.4186932945192616,1.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
348,1.0,1.327012261246078,2.1088123552286038,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,0.0,0.7762032137439676,0.6601388746205966,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,0.0,0.5007986899929125,0.6601388746205966,-0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,1.0,0.7762032137439676,0.4186932945192616,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,1.0,1.327012261246078,0.9015844547219315,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,0.0,0.6844017058269493,0.17724771441792675,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356,1.0,0.9598062295780043,0.9015844547219315,1.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358,0.0,0.5926001979099309,-2.961544826899424,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359,1.0,1.5106152770801147,0.4186932945192616,1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360,1.0,0.5926001979099309,1.3844756149246003,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,1.0,-0.141811865426216,1.1430300348232665,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,1.0,-0.5090178970942896,-0.0641978656834071,-0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,1.0,0.04179115040782076,0.6601388746205966,-1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,1.0,-2.5286510712686936,-1.0299801860887468,-2.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.22539416624185749,0.4186932945192616,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,0.0,0.5926001979099309,0.6601388746205966,-0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367,1.0,0.4089971820758942,0.4186932945192616,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368,0.0,0.5926001979099309,-0.0641978656834071,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,0.0,-0.6926209129283262,-0.7885346059874118,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370,0.0,0.22539416624185749,1.3844756149246003,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
372,0.0,1.1434092454120413,1.3844756149246003,1.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,1.0,0.22539416624185749,0.6601388746205966,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,1.0,-0.3254148812602527,0.17724771441792675,-0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,1.0,0.4089971820758942,0.17724771441792675,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,1.0,0.5926001979099309,1.3844756149246003,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378,1.0,-0.6926209129283262,0.17724771441792675,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,0.0,0.04179115040782076,-0.0641978656834071,1.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380,0.0,-0.3254148812602527,-1.0299801860887468,0.96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.0,-1.2434299604304364,-1.5128713462914154,-0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,1.0,0.22539416624185749,-0.0641978656834071,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,1.0,-1.0598269445963997,1.1430300348232665,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384,1.0,0.5926001979099309,-0.5470890258860769,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385,0.0,-0.5090178970942896,1.1430300348232665,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,1.0,0.9598062295780043,1.6259211950259351,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,0.0,-0.23361337334323432,-1.0299801860887468,1.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,0.0,-0.7844224208453445,-1.2714257661900805,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,1.0,-1.2434299604304364,-0.5470890258860769,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,0.0,0.04179115040782076,-1.7543169263927503,0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
392,1.0,-0.3254148812602527,1.1430300348232665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,1.0,-0.3254148812602527,0.6601388746205966,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,1.0,0.04179115040782076,0.4186932945192616,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
397,0.0,-1.6106359920985098,-1.2714257661900805,-0.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
398,1.0,-1.2434299604304364,-0.7885346059874118,-0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
399,1.0,0.22539416624185749,-0.5470890258860769,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,1.0,-0.6926209129283262,-1.2714257661900805,-0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,1.0,1.877821308748188,-0.7885346059874118,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,0.0,0.22539416624185749,-1.0299801860887468,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404,0.0,-0.5090178970942896,-1.0299801860887468,-0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
405,1.0,-0.5090178970942896,-0.305643445784742,-0.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,-0.5090178970942896,0.4186932945192616,-0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407,1.0,-1.4270329762644731,-1.7543169263927503,-2.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.5926001979099309,-0.0641978656834071,-0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,0.0,-1.2434299604304364,-1.2714257661900805,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,0.0,-1.9778420237665832,-1.7543169263927503,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,-0.6926209129283262,1.3844756149246003,1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
412,0.0,-0.141811865426216,-2.2372080865954205,1.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,0.0,-0.3254148812602527,-0.7885346059874118,-0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,1.0,-1.2434299604304364,-0.7885346059874118,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,0.0,-1.7942390079325465,-1.2714257661900805,-0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,0.0,0.22539416624185749,-0.0641978656834071,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,0.0,-1.5188344841814914,-2.7200992467980893,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,1.0,0.04179115040782076,0.17724771441792675,-0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,0.0,0.4089971820758942,-1.9957625064940854,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,0.0,0.7762032137439676,-1.9957625064940854,1.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422,0.0,-0.6926209129283262,-2.2372080865954205,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
423,0.0,1.5106152770801147,-1.5128713462914154,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424,0.0,-0.6926209129283262,0.4186932945192616,-0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,0.0,-1.7942390079325465,0.9015844547219315,-0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
427,1.0,0.5926001979099309,1.1430300348232665,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428,1.0,-0.141811865426216,-0.305643445784742,-0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
429,1.0,-0.141811865426216,-0.0641978656834071,1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,0.0,-3.0794601187708035,-0.0641978656834071,-1.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,-0.141811865426216,1.3844756149246003,-0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,0.0,-0.141811865426216,0.17724771441792675,-0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,1.0,0.9598062295780043,0.4186932945192616,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,0.0,0.5926001979099309,0.9015844547219315,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
435,0.0,-1.9778420237665832,0.9015844547219315,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
436,0.0,0.04179115040782076,1.3844756149246003,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,0.0,1.5106152770801147,0.9015844547219315,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,0.0,-2.5286510712686936,-0.0641978656834071,-0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0,-1.151628452513418,-1.9957625064940854,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440,1.0,0.22539416624185749,-0.5470890258860769,-0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,1.0,-2.16144503960062,-1.7543169263927503,-0.89,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
442,1.0,-0.3254148812602527,-0.5470890258860769,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,1.0,-3.0794601187708035,-0.5470890258860769,-1.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
444,1.0,-1.6106359920985098,-1.0299801860887468,-1.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.0,0.22539416624185749,-0.0641978656834071,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,1.0,-2.987658610853785,-1.0299801860887468,-1.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
447,0.0,1.327012261246078,-0.5470890258860769,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,0.0,-1.4270329762644731,-0.7885346059874118,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449,0.0,1.5106152770801147,-1.5128713462914154,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,0.0,-0.141811865426216,-1.0299801860887468,-1.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,1.0,-2.895857102936767,-0.5470890258860769,-1.32,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
452,0.0,-1.6106359920985098,-2.4786536666967542,-0.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0,-0.3254148812602527,0.17724771441792675,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,0.0,-0.141811865426216,-0.305643445784742,-0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,0.0,0.04179115040782076,0.4186932945192616,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,1.0,-1.4270329762644731,-0.0641978656834071,-0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
458,0.0,-0.6926209129283262,0.4186932945192616,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,0.0,-0.141811865426216,-0.0641978656834071,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,1.0,0.9598062295780043,0.4186932945192616,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,0.0,-1.3352314683474547,-1.2714257661900805,-1.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,-1.7942390079325465,-0.305643445784742,-1.68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0.0,0.04179115040782076,0.17724771441792675,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
469,1.0,-2.71225408710273,0.17724771441792675,-0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
470,1.0,-0.6926209129283262,0.17724771441792675,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,0.0,-1.7942390079325465,0.17724771441792675,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
472,0.0,-1.6106359920985098,0.17724771441792675,-1.32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1.0,-0.3254148812602527,-0.305643445784742,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
476,0.0,-1.6106359920985098,1.1430300348232665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
477,0.0,-0.5090178970942896,-1.5128713462914154,-0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1.0,-2.6204525791857116,0.17724771441792675,-1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,0.0,0.7762032137439676,0.9015844547219315,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,0.0,-0.6926209129283262,-0.305643445784742,-0.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
481,0.0,0.5926001979099309,-0.5470890258860769,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,0.0,0.6844017058269493,0.6601388746205966,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483,1.0,0.5926001979099309,1.1430300348232665,-0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,1.0,-1.6106359920985098,0.17724771441792675,1.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
485,1.0,0.7762032137439676,-1.9957625064940854,-0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,0.0,1.877821308748188,-1.0299801860887468,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,0.0,0.22539416624185749,-1.7543169263927503,-1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,1.0,-1.922761119016372,0.4186932945192616,-1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,1.0,1.1434092454120413,0.17724771441792675,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,1.0,-0.5090178970942896,0.4186932945192616,-1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
